"";"country";"continent";"product";"item_code";"com_group";"product_group";"diet_group";"DGE_group"
"12691";"MWI";"AFR";"Oilcrops Oil, Other";2586;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"12692";"MWI";"AFR";"Soyabean Cake";2590;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"12693";"MWI";"AFR";"Groundnut Cake";2591;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"12694";"MWI";"AFR";"Sunflowerseed Cake";2592;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"12695";"MWI";"AFR";"Rape and Mustard Cake";2593;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"12696";"MWI";"AFR";"Cottonseed Cake";2594;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"12697";"MWI";"AFR";"Palmkernel Cake";2595;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"12698";"MWI";"AFR";"Copra Cake";2596;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"12699";"MWI";"AFR";"Sesameseed Cake";2597;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"12700";"MWI";"AFR";"Oilseed Cakes, Other";2598;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"12701";"MWI";"AFR";"Wine";2655;"Alcohol";"Crop products";"Alcohol";"Alcohol, sugar and honey"
"12702";"MWI";"AFR";"Beer";2656;"Alcohol";"Crop products";"Alcohol";"Alcohol, sugar and honey"
"12703";"MWI";"AFR";"Beverages, Fermented";2657;"Alcohol";"Crop products";"Alcohol";"Alcohol, sugar and honey"
"12704";"MWI";"AFR";"Beverages, Alcoholic";2658;"Alcohol";"Crop products";"Alcohol";"Alcohol, sugar and honey"
"12705";"MWI";"AFR";"Alcohol, Non-Food";2659;"Ethanol";"Crop products";"Ethanol";"excluded"
"12706";"MWI";"AFR";"Cotton lint";2661;"Fibre crops";"Crop products";"Fibre crops";"excluded"
"12707";"MWI";"AFR";"Cattle";866;"Live animals";"Livestock";"Live animals";"excluded"
"12708";"MWI";"AFR";"Buffaloes";946;"Live animals";"Livestock";"Live animals";"excluded"
"12709";"MWI";"AFR";"Sheep";976;"Live animals";"Livestock";"Live animals";"excluded"
"12710";"MWI";"AFR";"Goats";1016;"Live animals";"Livestock";"Live animals";"excluded"
"12711";"MWI";"AFR";"Pigs";1034;"Live animals";"Livestock";"Live animals";"excluded"
"12712";"MWI";"AFR";"Poultry Birds";2029;"Live animals";"Livestock";"Live animals";"excluded"
"12713";"MWI";"AFR";"Horses";1096;"Live animals";"Livestock";"Live animals";"excluded"
"12714";"MWI";"AFR";"Asses";1107;"Live animals";"Livestock";"Live animals";"excluded"
"12715";"MWI";"AFR";"Mules";1110;"Live animals";"Livestock";"Live animals";"excluded"
"12716";"MWI";"AFR";"Camels";1126;"Live animals";"Livestock";"Live animals";"excluded"
"12717";"MWI";"AFR";"Camelids, other";1157;"Live animals";"Livestock";"Live animals";"excluded"
"12718";"MWI";"AFR";"Rabbits and hares";1140;"Live animals";"Livestock";"Live animals";"excluded"
"12719";"MWI";"AFR";"Rodents, other";1150;"Live animals";"Livestock";"Live animals";"excluded"
"12720";"MWI";"AFR";"Live animals, other";1171;"Live animals";"Livestock";"Live animals";"excluded"
"12721";"MWI";"AFR";"Milk - Excluding Butter";2848;"Milk";"Livestock products";"Milk";"Milk"
"12722";"MWI";"AFR";"Butter, Ghee";2740;"Milk";"Livestock products";"Milk";"Milk"
"12723";"MWI";"AFR";"Eggs";2744;"Eggs";"Livestock products";"Eggs";"Meat, sausages, fish, eggs"
"12724";"MWI";"AFR";"Wool (Clean Eq.)";2746;"Hides, skins, wool";"Livestock products";"Hides, skins, wool";"excluded"
"12725";"MWI";"AFR";"Bovine Meat";2731;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"12726";"MWI";"AFR";"Mutton & Goat Meat";2732;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"12727";"MWI";"AFR";"Pigmeat";2733;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"12728";"MWI";"AFR";"Poultry Meat";2734;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"12729";"MWI";"AFR";"Meat, Other";2735;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"12730";"MWI";"AFR";"Offals, Edible";2736;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"12731";"MWI";"AFR";"Fats, Animals, Raw";2737;"Animal fats";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"12732";"MWI";"AFR";"Hides and skins";2748;"Hides, skins, wool";"Livestock products";"Hides, skins, wool";"excluded"
"12733";"MWI";"AFR";"Meat Meal";2749;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"12734";"MWI";"AFR";"Pet food";843;"Meat";"Livestock products";"Meat";"excluded"
"12735";"MWI";"AFR";"Honey";2745;"Honey";"Livestock products";"Honey";"Alcohol, sugar and honey"
"12736";"MWI";"AFR";"Silk";2747;"Hides, skins, wool";"Livestock products";"Hides, skins, wool";"excluded"
"12737";"MWI";"AFR";"Fish, Seafood";2960;"Fish";"Fish";"Fish";"Meat, sausages, fish, eggs"
"12738";"MWI";"AFR";"Wood fuel";1864;"Wood";"Wood";"Wood";"excluded"
"12739";"MWI";"AFR";"Industrial roundwood, coniferous";1866;"Wood";"Wood";"Wood";"excluded"
"12740";"MWI";"AFR";"Industrial roundwood, non-coniferous";1867;"Wood";"Wood";"Wood";"excluded"
"12741";"MYS";"ASI";"Rice (Milled Equivalent)";2805;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"12742";"MYS";"ASI";"Wheat and products";2511;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"12743";"MYS";"ASI";"Barley and products";2513;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"12744";"MYS";"ASI";"Maize and products";2514;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"12745";"MYS";"ASI";"Rye and products";2515;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"12746";"MYS";"ASI";"Oats";2516;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"12747";"MYS";"ASI";"Millet and products";2517;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"12748";"MYS";"ASI";"Sorghum and products";2518;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"12749";"MYS";"ASI";"Cereals, Other";2520;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"12750";"MYS";"ASI";"Potatoes and products";2531;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"12751";"MYS";"ASI";"Cassava and products";2532;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"12752";"MYS";"ASI";"Sweet potatoes";2533;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"12753";"MYS";"ASI";"Roots, Other";2534;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"12754";"MYS";"ASI";"Yams";2535;"Roots and tubers";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"12755";"MYS";"ASI";"Sugar cane";2536;"Sugar crops";"Primary crops";"Sugar crops";"excluded"
"12756";"MYS";"ASI";"Sugar beet";2537;"Sugar crops";"Primary crops";"Sugar crops";"excluded"
"12757";"MYS";"ASI";"Beans";2546;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"12758";"MYS";"ASI";"Peas";2547;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"12759";"MYS";"ASI";"Pulses, Other and products";2549;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"12760";"MYS";"ASI";"Nuts and products";2551;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"12761";"MYS";"ASI";"Soyabeans";2555;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"12762";"MYS";"ASI";"Groundnuts (Shelled Eq)";2556;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"12763";"MYS";"ASI";"Sunflower seed";2557;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"12764";"MYS";"ASI";"Rape and Mustardseed";2558;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"12765";"MYS";"ASI";"Seed cotton";328;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"12766";"MYS";"ASI";"Coconuts - Incl Copra";2560;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"12767";"MYS";"ASI";"Sesame seed";2561;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"12768";"MYS";"ASI";"Oil, palm fruit";254;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"12769";"MYS";"ASI";"Olives (including preserved)";2563;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"12770";"MYS";"ASI";"Oilcrops, Other";2570;"Oil crops";"Primary crops";"Oil crops and nuts";"vegetables incl. legumes"
"12771";"MYS";"ASI";"Tomatoes and products";2601;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"12772";"MYS";"ASI";"Onions";2602;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"12773";"MYS";"ASI";"Vegetables, Other";2605;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"12774";"MYS";"ASI";"Oranges, Mandarines";2611;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"12775";"MYS";"ASI";"Lemons, Limes and products";2612;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"12776";"MYS";"ASI";"Grapefruit and products";2613;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"12777";"MYS";"ASI";"Citrus, Other";2614;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"12778";"MYS";"ASI";"Bananas";2615;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"12779";"MYS";"ASI";"Plantains";2616;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"12780";"MYS";"ASI";"Apples and products";2617;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"12781";"MYS";"ASI";"Pineapples and products";2618;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"12782";"MYS";"ASI";"Dates";2619;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"12783";"MYS";"ASI";"Grapes and products (excl wine)";2620;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"12784";"MYS";"ASI";"Fruits, Other";2625;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Fruits";"Fruits"
"12785";"MYS";"ASI";"Coffee and products";2630;"Coffee, tea, cocoa";"Primary crops";"Coffee, tea, cocoa";"excluded"
"12786";"MYS";"ASI";"Cocoa Beans and products";2633;"Coffee, tea, cocoa";"Primary crops";"Coffee, tea, cocoa";"excluded"
"12787";"MYS";"ASI";"Tea (including mate)";2635;"Coffee, tea, cocoa";"Primary crops";"Coffee, tea, cocoa";"excluded"
"12788";"MYS";"ASI";"Hops";677;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"12789";"MYS";"ASI";"Pepper";2640;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"12790";"MYS";"ASI";"Pimento";2641;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"12791";"MYS";"ASI";"Cloves";2642;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"12792";"MYS";"ASI";"Spices, Other";2645;"Vegetables, fruit, nuts, pulses, spices";"Primary crops";"Vegetables, pulses, spices";"vegetables incl. legumes"
"12793";"MYS";"ASI";"Jute";2662;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"12794";"MYS";"ASI";"Jute-Like Fibres";2663;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"12795";"MYS";"ASI";"Soft-Fibres, Other";2664;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"12796";"MYS";"ASI";"Sisal";2665;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"12797";"MYS";"ASI";"Abaca";2666;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"12798";"MYS";"ASI";"Hard Fibres, Other";2667;"Fibre crops";"Primary crops";"Fibre crops";"excluded"
"12799";"MYS";"ASI";"Tobacco";2671;"Tobacco, rubber";"Primary crops";"Tobacco, rubber";"excluded"
"12800";"MYS";"ASI";"Rubber";2672;"Tobacco, rubber";"Primary crops";"Tobacco, rubber";"excluded"
"12801";"MYS";"ASI";"Fodder crops";2000;"Fodder crops, grazing";"Primary crops";"Fodder crops, grazing";"excluded"
"12802";"MYS";"ASI";"Grazing";2001;"Fodder crops, grazing";"Primary crops";"Fodder crops, grazing";"excluded"
"12803";"MYS";"ASI";"Cottonseed";2559;"Fibre crops";"Crop products";"Fibre crops";"excluded"
"12804";"MYS";"ASI";"Palm kernels";2562;"Oil crops";"Crop products";"Oil crops and nuts";"vegetables incl. legumes"
"12805";"MYS";"ASI";"Sugar non-centrifugal";2541;"Sugar, sweeteners";"Crop products";"Sugar, sweeteners";"Alcohol, sugar and honey"
"12806";"MYS";"ASI";"Molasses";2544;"Sugar, sweeteners";"Crop products";"Sugar, sweeteners";"Alcohol, sugar and honey"
"12807";"MYS";"ASI";"Sugar, Refined Equiv";2818;"Sugar, sweeteners";"Crop products";"Sugar, sweeteners";"Alcohol, sugar and honey"
"12808";"MYS";"ASI";"Sweeteners, Other";2543;"Sugar, sweeteners";"Crop products";"Sugar, sweeteners";"Alcohol, sugar and honey"
"12809";"MYS";"ASI";"Soyabean Oil";2571;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"12810";"MYS";"ASI";"Groundnut Oil";2572;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"12811";"MYS";"ASI";"Sunflowerseed Oil";2573;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"12812";"MYS";"ASI";"Rape and Mustard Oil";2574;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"12813";"MYS";"ASI";"Cottonseed Oil";2575;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"12814";"MYS";"ASI";"Palmkernel Oil";2576;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"12815";"MYS";"ASI";"Palm Oil";2577;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"12816";"MYS";"ASI";"Coconut Oil";2578;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"12817";"MYS";"ASI";"Sesameseed Oil";2579;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"12818";"MYS";"ASI";"Olive Oil";2580;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"12819";"MYS";"ASI";"Ricebran Oil";2581;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"12820";"MYS";"ASI";"Maize Germ Oil";2582;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"12821";"MYS";"ASI";"Oilcrops Oil, Other";2586;"Vegetable oils";"Crop products";"Vegetable oils";"Vegetable oils"
"12822";"MYS";"ASI";"Soyabean Cake";2590;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"12823";"MYS";"ASI";"Groundnut Cake";2591;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"12824";"MYS";"ASI";"Sunflowerseed Cake";2592;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"12825";"MYS";"ASI";"Rape and Mustard Cake";2593;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"12826";"MYS";"ASI";"Cottonseed Cake";2594;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"12827";"MYS";"ASI";"Palmkernel Cake";2595;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"12828";"MYS";"ASI";"Copra Cake";2596;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"12829";"MYS";"ASI";"Sesameseed Cake";2597;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"12830";"MYS";"ASI";"Oilseed Cakes, Other";2598;"Oil cakes";"Crop products";"Oil cakes";"excluded"
"12831";"MYS";"ASI";"Wine";2655;"Alcohol";"Crop products";"Alcohol";"Alcohol, sugar and honey"
"12832";"MYS";"ASI";"Beer";2656;"Alcohol";"Crop products";"Alcohol";"Alcohol, sugar and honey"
"12833";"MYS";"ASI";"Beverages, Fermented";2657;"Alcohol";"Crop products";"Alcohol";"Alcohol, sugar and honey"
"12834";"MYS";"ASI";"Beverages, Alcoholic";2658;"Alcohol";"Crop products";"Alcohol";"Alcohol, sugar and honey"
"12835";"MYS";"ASI";"Alcohol, Non-Food";2659;"Ethanol";"Crop products";"Ethanol";"excluded"
"12836";"MYS";"ASI";"Cotton lint";2661;"Fibre crops";"Crop products";"Fibre crops";"excluded"
"12837";"MYS";"ASI";"Cattle";866;"Live animals";"Livestock";"Live animals";"excluded"
"12838";"MYS";"ASI";"Buffaloes";946;"Live animals";"Livestock";"Live animals";"excluded"
"12839";"MYS";"ASI";"Sheep";976;"Live animals";"Livestock";"Live animals";"excluded"
"12840";"MYS";"ASI";"Goats";1016;"Live animals";"Livestock";"Live animals";"excluded"
"12841";"MYS";"ASI";"Pigs";1034;"Live animals";"Livestock";"Live animals";"excluded"
"12842";"MYS";"ASI";"Poultry Birds";2029;"Live animals";"Livestock";"Live animals";"excluded"
"12843";"MYS";"ASI";"Horses";1096;"Live animals";"Livestock";"Live animals";"excluded"
"12844";"MYS";"ASI";"Asses";1107;"Live animals";"Livestock";"Live animals";"excluded"
"12845";"MYS";"ASI";"Mules";1110;"Live animals";"Livestock";"Live animals";"excluded"
"12846";"MYS";"ASI";"Camels";1126;"Live animals";"Livestock";"Live animals";"excluded"
"12847";"MYS";"ASI";"Camelids, other";1157;"Live animals";"Livestock";"Live animals";"excluded"
"12848";"MYS";"ASI";"Rabbits and hares";1140;"Live animals";"Livestock";"Live animals";"excluded"
"12849";"MYS";"ASI";"Rodents, other";1150;"Live animals";"Livestock";"Live animals";"excluded"
"12850";"MYS";"ASI";"Live animals, other";1171;"Live animals";"Livestock";"Live animals";"excluded"
"12851";"MYS";"ASI";"Milk - Excluding Butter";2848;"Milk";"Livestock products";"Milk";"Milk"
"12852";"MYS";"ASI";"Butter, Ghee";2740;"Milk";"Livestock products";"Milk";"Milk"
"12853";"MYS";"ASI";"Eggs";2744;"Eggs";"Livestock products";"Eggs";"Meat, sausages, fish, eggs"
"12854";"MYS";"ASI";"Wool (Clean Eq.)";2746;"Hides, skins, wool";"Livestock products";"Hides, skins, wool";"excluded"
"12855";"MYS";"ASI";"Bovine Meat";2731;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"12856";"MYS";"ASI";"Mutton & Goat Meat";2732;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"12857";"MYS";"ASI";"Pigmeat";2733;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"12858";"MYS";"ASI";"Poultry Meat";2734;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"12859";"MYS";"ASI";"Meat, Other";2735;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"12860";"MYS";"ASI";"Offals, Edible";2736;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"12861";"MYS";"ASI";"Fats, Animals, Raw";2737;"Animal fats";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"12862";"MYS";"ASI";"Hides and skins";2748;"Hides, skins, wool";"Livestock products";"Hides, skins, wool";"excluded"
"12863";"MYS";"ASI";"Meat Meal";2749;"Meat";"Livestock products";"Meat";"Meat, sausages, fish, eggs"
"12864";"MYS";"ASI";"Pet food";843;"Meat";"Livestock products";"Meat";"excluded"
"12865";"MYS";"ASI";"Honey";2745;"Honey";"Livestock products";"Honey";"Alcohol, sugar and honey"
"12866";"MYS";"ASI";"Silk";2747;"Hides, skins, wool";"Livestock products";"Hides, skins, wool";"excluded"
"12867";"MYS";"ASI";"Fish, Seafood";2960;"Fish";"Fish";"Fish";"Meat, sausages, fish, eggs"
"12868";"MYS";"ASI";"Wood fuel";1864;"Wood";"Wood";"Wood";"excluded"
"12869";"MYS";"ASI";"Industrial roundwood, coniferous";1866;"Wood";"Wood";"Wood";"excluded"
"12870";"MYS";"ASI";"Industrial roundwood, non-coniferous";1867;"Wood";"Wood";"Wood";"excluded"
"12871";"MDV";"ASI";"Rice (Milled Equivalent)";2805;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"12872";"MDV";"ASI";"Wheat and products";2511;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"12873";"MDV";"ASI";"Barley and products";2513;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"12874";"MDV";"ASI";"Maize and products";2514;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"12875";"MDV";"ASI";"Rye and products";2515;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
"12876";"MDV";"ASI";"Oats";2516;"Cereals";"Primary crops";"Cereals and potatoes";"Cereals and potatoes"
